name,group,rule_order,node_count,max_classes,down_cost,up_cost,cost_change_frac,down_classes,up_classes,class_change_frac,down_live,up_live,down_apps,up_apps,down_iters,up_iters,down_unions,up_unions,down_stop,up_stop,down_cap,up_cap,up_enqueues,up_edges,down_ms,up_ms
glyph16:U+0042,glyph16,numeric-first,4470,5000,8183,8183,0.000000,5000,5000,0.000000,2486,2486,2761,2761,1,1,2514,2514,ClassCap,ClassCap,true,true,7986,7828,14.281,16.661
glyph16:U+0043,glyph16,numeric-first,5129,5000,8908,8908,0.000000,5000,5000,0.000000,2898,2898,2308,2316,1,1,2098,2102,ClassCap,ClassCap,true,true,4610,8510,14.447,15.729
glyph16:U+0044,glyph16,numeric-first,2606,5000,4342,4342,0.000000,4928,4927,-0.000203,1881,1870,4765,4761,2,2,3041,3038,ClassCap,ClassCap,true,true,14802,7451,22.679,27.510
glyph16:U+0045,glyph16,numeric-first,247,5000,335,321,-0.041791,2310,2639,0.142424,275,313,11780,16615,4,5,2023,2252,ClassCap,ClassCap,true,true,23187,2370,37.375,62.677
glyph16:U+0046,glyph16,numeric-first,215,5000,285,272,-0.045614,2417,2279,-0.057096,260,259,17313,15084,5,5,2145,1954,ClassCap,ClassCap,true,true,20473,1945,65.037,56.210
glyph16:U+0047,glyph16,numeric-first,4563,5000,8485,8485,0.000000,5000,5000,0.000000,2558,2558,2674,2674,1,1,2442,2442,ClassCap,ClassCap,true,true,6377,7905,14.319,16.247
glyph16:U+0048,glyph16,numeric-first,247,5000,314,302,-0.038217,2268,2609,0.150353,268,304,11259,16194,4,5,1988,2239,ClassCap,ClassCap,true,true,24329,2381,35.556,64.861
glyph16:U+0049,glyph16,numeric-first,391,5000,626,588,-0.060703,2687,3636,0.353182,456,525,7729,13668,3,4,2221,3013,ClassCap,ClassCap,true,true,28314,3702,21.576,58.876
glyph16:U+004A,glyph16,numeric-first,2425,5000,4025,4025,0.000000,4911,4913,0.000407,1842,1823,4896,4892,2,2,3068,3066,ClassCap,ClassCap,true,true,13515,7418,22.313,26.811
glyph16:U+004B,glyph16,numeric-first,617,5000,1059,1059,0.000000,4242,4284,0.009901,920,954,10438,10010,3,3,3307,3234,ClassCap,ClassCap,true,true,18674,5458,29.955,34.976
glyph16:U+004C,glyph16,numeric-first,151,5000,185,174,-0.059459,2535,2834,0.117949,234,270,27816,32246,7,8,2288,2505,ClassCap,ClassCap,true,true,55487,2705,186.502,266.942
glyph16:U+004D,glyph16,numeric-first,2345,5000,4149,4149,0.000000,4898,4898,0.000000,1847,1818,5006,4986,2,2,3041,3038,ClassCap,ClassCap,true,true,19543,7149,22.023,28.716
glyph16:U+004E,glyph16,numeric-first,1399,5000,2421,2421,0.000000,4689,4665,-0.005118,1516,1401,5813,5805,2,2,3169,3149,ClassCap,ClassCap,true,true,13718,6426,18.546,24.289
glyph16:U+004F,glyph16,numeric-first,5945,5000,10175,10175,0.000000,5000,5000,0.000000,3212,3212,1978,1978,1,1,1788,1788,ClassCap,ClassCap,true,true,3455,9149,14.952,15.911
glyph16:U+0050,glyph16,numeric-first,2409,5000,4014,4014,0.000000,4908,4905,-0.000611,1876,1836,4864,4869,2,2,3030,3025,ClassCap,ClassCap,true,true,14689,7393,21.888,26.852
glyph16:U+0051,glyph16,numeric-first,6053,5000,10158,10158,0.000000,5000,5000,0.000000,3248,3248,1942,1942,1,1,1752,1752,ClassCap,ClassCap,true,true,3396,9123,14.932,16.072
glyph16:U+0052,glyph16,numeric-first,2710,5000,4555,4555,0.000000,4938,4939,0.000203,1896,1883,4711,4706,2,2,3040,3036,ClassCap,ClassCap,true,true,15213,7370,22.497,27.988
glyph16:U+0053,glyph16,numeric-first,7616,5000,13131,13131,0.000000,5000,5000,0.000000,3862,3862,1231,1231,1,1,1138,1138,ClassCap,ClassCap,true,true,2682,9219,15.802,16.478
glyph16:U+0054,glyph16,numeric-first,183,5000,227,216,-0.048458,2468,2679,0.085494,233,260,22273,26972,6,7,2222,2353,ClassCap,ClassCap,true,true,47899,2387,112.499,184.707
glyph16:U+0055,glyph16,numeric-first,2899,5000,4861,4861,0.000000,4956,4956,0.000000,1911,1898,4481,4481,2,2,3044,3042,ClassCap,ClassCap,true,true,14132,7361,23.163,27.717
glyph16:U+0056,glyph16,numeric-first,1573,5000,2607,2607,0.000000,4737,4711,-0.005489,1565,1465,5619,5620,2,2,3168,3152,ClassCap,ClassCap,true,true,13032,6728,18.743,24.017
glyph16:U+0057,glyph16,numeric-first,7232,5000,12755,12755,0.000000,5000,5000,0.000000,3792,3794,1321,1330,1,1,1204,1206,ClassCap,ClassCap,true,true,2621,9211,15.728,16.326
glyph16:U+0058,glyph16,numeric-first,343,5000,612,598,-0.022876,3831,3738,-0.024276,560,567,15046,13647,4,4,3241,3075,ClassCap,ClassCap,true,true,40057,3765,63.125,69.696
glyph16:U+0059,glyph16,numeric-first,263,5000,413,377,-0.087167,2903,2746,-0.054082,414,397,12402,10954,4,4,2469,2258,ClassCap,ClassCap,true,true,18188,2721,45.989,41.892
glyph16:U+005A,glyph16,numeric-first,255,5000,393,379,-0.035623,2603,2527,-0.029197,339,348,12339,10853,4,4,2250,2099,ClassCap,ClassCap,true,true,17317,2446,45.181,40.041
glyph16:U+005B,glyph16,numeric-first,183,5000,234,234,0.000000,1592,2552,0.603015,175,251,22796,20689,7,6,1412,2237,Quiesced,ClassCap,false,true,37015,2250,56.644,102.274
glyph16:U+005C,glyph16,numeric-first,127,5000,138,124,-0.101449,2643,3002,0.135830,253,266,21855,26533,6,7,2375,2663,ClassCap,ClassCap,true,true,57038,2829,136.797,239.837
glyph16:U+005D,glyph16,numeric-first,183,5000,244,244,0.000000,1588,2548,0.604534,177,253,22642,20565,7,6,1406,2231,Quiesced,ClassCap,false,true,37063,2254,56.654,103.278
glyph16:U+005E,glyph16,numeric-first,199,5000,299,299,0.000000,3541,2975,-0.159842,533,348,17676,16766,5,5,3001,2571,ClassCap,ClassCap,true,true,52924,2713,65.300,104.255
glyph16:U+005F,glyph16,numeric-first,119,5000,129,129,0.000000,2383,2268,-0.048258,247,217,14535,22729,5,7,2125,2000,ClassCap,ClassCap,true,true,36724,2234,71.869,170.418
glyph16:U+0060,glyph16,numeric-first,1722,5000,2784,2784,0.000000,4769,4761,-0.001678,1657,1605,5501,5505,2,2,3107,3104,ClassCap,ClassCap,true,true,12248,7220,19.503,24.489
glyph16:U+0061,glyph16,numeric-first,5743,5000,10050,10050,0.000000,5000,5000,0.000000,3224,3224,1982,1982,1,1,1776,1776,ClassCap,ClassCap,true,true,3751,9051,14.918,15.521
glyph16:U+0062,glyph16,numeric-first,5129,5000,8916,8916,0.000000,5000,5000,0.000000,2894,2894,2330,2330,1,1,2106,2106,ClassCap,ClassCap,true,true,4574,8492,14.546,16.085
glyph16:U+0063,glyph16,numeric-first,4671,5000,8111,8111,0.000000,5000,5000,0.000000,2593,2593,2623,2631,1,1,2403,2407,ClassCap,ClassCap,true,true,5259,8053,14.350,15.769
glyph16:U+0064,glyph16,numeric-first,5864,5000,10178,10178,0.000000,5000,5000,0.000000,3246,3246,1946,1946,1,1,1754,1754,ClassCap,ClassCap,true,true,3683,9085,14.828,15.916
glyph16:U+0065,glyph16,numeric-first,4872,5000,8442,8442,0.000000,5000,5000,0.000000,2712,2712,2506,2506,1,1,2288,2288,ClassCap,ClassCap,true,true,5030,8211,14.295,15.877
glyph16:U+0066,glyph16,numeric-first,2364,5000,3959,3959,0.000000,4898,4890,-0.001633,1862,1813,4962,4955,2,2,3034,3024,ClassCap,ClassCap,true,true,15431,7281,21.742,27.255
glyph16:U+0067,glyph16,numeric-first,7009,5000,12167,12167,0.000000,5000,5000,0.000000,3688,3688,1478,1478,1,1,1312,1312,ClassCap,ClassCap,true,true,2944,9174,15.827,16.548
glyph16:U+0068,glyph16,numeric-first,2931,5000,4915,4914,-0.000203,4952,4955,0.000606,1895,1886,4544,4536,2,2,3051,3049,ClassCap,ClassCap,true,true,15514,7280,23.301,28.396
glyph16:U+0069,glyph16,numeric-first,2123,5000,3510,3510,0.000000,4824,4808,-0.003317,1760,1706,5343,5342,2,2,3062,3049,ClassCap,ClassCap,true,true,15094,7216,20.522,26.020
glyph16:U+006A,glyph16,numeric-first,4293,5000,7639,7639,0.000000,4988,4988,0.000000,2328,2328,2912,2912,1,1,2660,2660,ClassCap,ClassCap,true,true,9862,7508,14.008,16.759
glyph16:U+006B,glyph16,numeric-first,1460,5000,2501,2501,0.000000,4690,4674,-0.003412,1474,1352,5796,5787,2,2,3212,3201,ClassCap,ClassCap,true,true,13284,6166,18.377,23.843
glyph16:U+006C,glyph16,numeric-first,323,5000,503,489,-0.027833,3262,3084,-0.054568,436,437,13910,12267,4,4,2809,2557,ClassCap,ClassCap,true,true,23228,3047,56.108,50.484
glyph16:U+006D,glyph16,numeric-first,5289,5000,9127,9127,0.000000,5000,5000,0.000000,2992,2992,2229,2229,1,1,2008,2008,ClassCap,ClassCap,true,true,4403,8640,14.651,15.971
glyph16:U+006E,glyph16,numeric-first,2264,5000,3764,3764,0.000000,4885,4879,-0.001228,1849,1807,5013,5008,2,2,3034,3026,ClassCap,ClassCap,true,true,14716,7343,21.357,26.598
glyph16:U+006F,glyph16,numeric-first,5716,5000,9686,9686,0.000000,5000,5000,0.000000,3113,3113,2075,2075,1,1,1887,1887,ClassCap,ClassCap,true,true,3809,8795,14.752,15.920
glyph16:U+0070,glyph16,numeric-first,5406,5000,9376,9376,0.000000,5000,5000,0.000000,3056,3056,2155,2155,1,1,1944,1944,ClassCap,ClassCap,true,true,4242,8687,14.618,15.972
glyph16:U+0071,glyph16,numeric-first,5046,5000,8662,8662,0.000000,5000,5000,0.000000,2797,2796,2419,2428,1,1,2199,2204,ClassCap,ClassCap,true,true,4919,8323,14.469,15.989
glyph16:U+0072,glyph16,numeric-first,2456,5000,4162,4162,0.000000,4905,4895,-0.002039,1855,1829,4931,4930,2,2,3048,3038,ClassCap,ClassCap,true,true,15599,7214,22.194,27.683
glyph16:U+0073,glyph16,numeric-first,6929,5000,12031,12031,0.000000,5000,5000,0.000000,3647,3645,1528,1542,1,1,1349,1355,ClassCap,ClassCap,true,true,3105,9166,15.763,16.564
glyph16:U+0074,glyph16,numeric-first,2421,5000,4121,4121,0.000000,4907,4908,0.000204,1863,1844,4894,4893,2,2,3043,3041,ClassCap,ClassCap,true,true,14143,7363,22.074,26.861
glyph16:U+0075,glyph16,numeric-first,2493,5000,4156,4156,0.000000,4912,4914,0.000407,1875,1856,4813,4811,2,2,3036,3035,ClassCap,ClassCap,true,true,13759,7424,22.022,26.747
glyph16:U+0076,glyph16,numeric-first,1115,5000,1764,1764,0.000000,4264,4254,-0.002345,1135,1066,5800,5795,2,2,3115,3109,ClassCap,ClassCap,true,true,11833,5377,15.828,20.909
glyph16:U+0077,glyph16,numeric-first,3663,5000,6788,6788,0.000000,4808,4808,0.000000,2175,2175,2912,2912,1,1,2633,2633,ClassCap,ClassCap,true,true,8349,7015,13.275,15.638
glyph16:U+0078,glyph16,numeric-first,343,5000,599,562,-0.061770,3854,3740,-0.029580,566,560,14892,13448,4,4,3258,3072,ClassCap,ClassCap,true,true,38432,3754,61.747,67.448
glyph16:U+0079,glyph16,numeric-first,3530,5000,6494,6494,0.000000,4706,4701,-0.001062,2143,2144,2834,2828,1,1,2559,2557,ClassCap,ClassCap,true,true,8660,6905,12.962,15.388
glyph16:U+007A,glyph16,numeric-first,255,5000,393,379,-0.035623,2604,2528,-0.029186,340,349,12338,10853,4,4,2250,2099,ClassCap,ClassCap,true,true,17317,2446,45.162,39.905
glyph16:U+007B,glyph16,numeric-first,4598,5000,7947,7947,0.000000,5000,5000,0.000000,2567,2566,2656,2674,1,1,2425,2434,ClassCap,ClassCap,true,true,5252,7959,14.256,15.846
glyph16:U+007C,glyph16,numeric-first,119,5000,133,133,0.000000,1085,2431,1.240553,112,232,16006,22949,7,7,968,2151,Quiesced,ClassCap,false,true,41889,2327,43.575,155.354
glyph16:U+007D,glyph16,numeric-first,4598,5000,7957,7957,0.000000,5000,5000,0.000000,2555,2555,2682,2690,1,1,2441,2445,ClassCap,ClassCap,true,true,5292,7959,14.232,15.864
glyph16:U+007E,glyph16,numeric-first,5093,5000,8784,8784,0.000000,5000,5000,0.000000,2866,2866,2341,2349,1,1,2130,2134,ClassCap,ClassCap,true,true,4480,8520,14.606,15.833
glyph32:U+0020,glyph32,numeric-first,1,500,0,0,0.000000,1,1,0.000000,1,1,0,0,1,1,0,0,Quiesced,Quiesced,false,false,0,0,0.007,0.006
glyph32:U+0021,glyph32,numeric-first,1927,5000,3092,3092,0.000000,4791,4781,-0.002087,1705,1654,5395,5397,2,2,3085,3079,ClassCap,ClassCap,true,true,13389,7373,19.785,24.842
glyph32:U+0022,glyph32,numeric-first,199,5000,290,233,-0.196552,3552,2951,-0.169200,509,316,17452,15898,5,5,3036,2518,ClassCap,ClassCap,true,true,43583,2549,62.543,93.019
glyph32:U+0023,glyph32,numeric-first,615,5000,1014,1014,0.000000,3610,3544,-0.018283,668,676,9407,8815,3,3,2927,2758,ClassCap,ClassCap,true,true,21267,3639,28.596,33.571
glyph32:U+0024,glyph32,numeric-first,7185,5000,12442,12442,0.000000,5000,5000,0.000000,3770,3770,1360,1360,1,1,1230,1230,ClassCap,ClassCap,true,true,2826,9168,15.699,16.512
glyph32:U+0025,glyph32,numeric-first,7327,5000,12001,12001,0.000000,5000,5000,0.000000,3626,3626,1544,1544,1,1,1374,1374,ClassCap,ClassCap,true,true,2666,9341,15.766,16.490
glyph32:U+0026,glyph32,numeric-first,9420,5000,16661,16661,0.000000,5000,5000,0.000000,4265,4265,740,740,1,1,735,735,ClassCap,ClassCap,true,true,1464,9403,15.850,16.094
glyph32:U+0027,glyph32,numeric-first,127,5000,137,137,0.000000,4094,2711,-0.337811,744,254,21184,19359,6,6,3343,2383,ClassCap,ClassCap,true,true,45792,2434,117.579,130.355
glyph32:U+0028,glyph32,numeric-first,1855,5000,3012,3012,0.000000,4791,4777,-0.002922,1721,1657,5346,5350,2,2,3069,3057,ClassCap,ClassCap,true,true,12853,7325,19.633,24.357
glyph32:U+0029,glyph32,numeric-first,1855,5000,3016,3016,0.000000,4792,4782,-0.002087,1725,1664,5341,5343,2,2,3066,3057,ClassCap,ClassCap,true,true,12827,7344,19.547,24.420
glyph32:U+002A,glyph32,numeric-first,559,5000,1135,1135,0.000000,3881,3993,0.028859,809,825,9683,9274,3,3,3054,3060,ClassCap,ClassCap,true,true,23401,4265,23.895,34.823
glyph32:U+002B,glyph32,numeric-first,247,5000,319,319,0.000000,2060,2796,0.357282,254,332,10626,16797,4,5,1803,2403,ClassCap,ClassCap,true,true,30714,2634,29.030,74.928
glyph32:U+002C,glyph32,numeric-first,1694,5000,2738,2738,0.000000,4759,4745,-0.002942,1630,1546,5418,5419,2,2,3124,3117,ClassCap,ClassCap,true,true,12662,7012,19.005,24.023
glyph32:U+002D,glyph32,numeric-first,119,5000,133,133,0.000000,1085,2840,1.617512,116,266,19137,30505,8,8,964,2527,Quiesced,ClassCap,false,true,55504,2890,49.630,250.141
glyph32:U+002E,glyph32,numeric-first,1855,5000,2847,2847,0.000000,4757,4744,-0.002733,1609,1527,5465,5468,2,2,3147,3137,ClassCap,ClassCap,true,true,13339,7035,19.087,24.204
glyph32:U+002F,glyph32,numeric-first,127,5000,138,124,-0.101449,2643,3002,0.135830,253,266,21855,26533,6,7,2375,2663,ClassCap,ClassCap,true,true,57038,2829,136.013,240.002
glyph32:U+0030,glyph32,numeric-first,5402,5000,9438,9438,0.000000,5000,5000,0.000000,3053,3052,2134,2151,1,1,1939,1948,ClassCap,ClassCap,true,true,3954,8685,14.713,16.025
glyph32:U+0031,glyph32,numeric-first,1452,5000,2510,2510,0.000000,4661,4636,-0.005364,1444,1319,5773,5765,2,2,3212,3195,ClassCap,ClassCap,true,true,13475,6030,18.591,23.895
glyph32:U+0032,glyph32,numeric-first,3891,5000,7151,7151,0.000000,4922,4921,-0.000203,2226,2226,2948,2948,1,1,2696,2695,ClassCap,ClassCap,true,true,9433,7211,13.645,16.342
glyph32:U+0033,glyph32,numeric-first,6993,5000,12149,12149,0.000000,5000,5000,0.000000,3694,3694,1473,1473,1,1,1306,1306,ClassCap,ClassCap,true,true,2947,9155,15.651,16.505
glyph32:U+0034,glyph32,numeric-first,1637,5000,2735,2735,0.000000,4714,4687,-0.005728,1577,1461,5668,5662,2,2,3133,3112,ClassCap,ClassCap,true,true,14513,6522,18.940,24.880
glyph32:U+0035,glyph32,numeric-first,4546,5000,8358,8358,0.000000,4999,4999,0.000000,2524,2524,2711,2711,1,1,2475,2475,ClassCap,ClassCap,true,true,7283,7856,14.198,16.209
glyph32:U+0036,glyph32,numeric-first,8067,5000,14024,14024,0.000000,5000,5000,0.000000,3970,3970,1081,1081,1,1,1030,1030,ClassCap,ClassCap,true,true,2503,9251,15.799,16.399
glyph32:U+0037,glyph32,numeric-first,191,5000,278,236,-0.151079,2578,2861,0.109775,272,292,17253,22603,5,6,2292,2502,ClassCap,ClassCap,true,true,53738,2435,77.905,151.748
glyph32:U+0038,glyph32,numeric-first,9774,5000,17316,17316,0.000000,5000,5000,0.000000,4337,4337,665,665,1,1,663,663,ClassCap,ClassCap,true,true,1358,9436,16.241,16.472
glyph32:U+0039,glyph32,numeric-first,8267,5000,14331,14331,0.000000,5000,5000,0.000000,4014,4014,1017,1017,1,1,986,986,ClassCap,ClassCap,true,true,2424,9246,15.519,16.159
glyph32:U+003A,glyph32,numeric-first,3655,5000,6064,6080,0.002639,4996,4994,-0.000400,2075,2074,3770,3775,2,2,2919,2917,ClassCap,ClassCap,true,true,13400,7405,24.458,27.881
glyph32:U+003B,glyph32,numeric-first,3494,5000,5913,5914,0.000169,4995,4994,-0.000200,2055,2057,3833,3857,2,2,2934,2934,ClassCap,ClassCap,true,true,12847,7385,24.088,27.795
glyph32:U+003C,glyph32,numeric-first,295,5000,490,490,0.000000,2952,3222,0.091463,406,469,13125,12434,4,4,2539,2672,ClassCap,ClassCap,true,true,26899,3230,45.809,54.266
glyph32:U+003D,glyph32,numeric-first,183,5000,231,231,0.000000,1586,2546,0.605296,172,248,22719,20630,7,6,1409,2234,Quiesced,ClassCap,false,true,37003,2244,56.365,103.039
glyph32:U+003E,glyph32,numeric-first,295,5000,495,495,0.000000,2962,3236,0.092505,407,471,13140,12442,4,4,2548,2683,ClassCap,ClassCap,true,true,27726,3246,47.642,55.494
glyph32:U+003F,glyph32,numeric-first,6716,5000,11563,11563,0.000000,5000,5000,0.000000,3543,3543,1642,1642,1,1,1457,1457,ClassCap,ClassCap,true,true,3194,9189,15.590,16.417
glyph32:U+0040,glyph32,numeric-first,12056,5000,23527,23527,0.000000,5226,5226,0.000000,5226,5226,0,0,0,0,0,0,ClassCap,ClassCap,true,true,0,9757,1.738,1.712
glyph32:U+0041,glyph32,numeric-first,1605,5000,2642,2642,0.000000,4687,4662,-0.005334,1511,1393,5696,5692,2,2,3172,3157,ClassCap,ClassCap,true,true,13392,6321,18.468,24.065
glyph32:U+0042,glyph32,numeric-first,4470,5000,8183,8183,0.000000,5000,5000,0.000000,2486,2486,2761,2761,1,1,2514,2514,ClassCap,ClassCap,true,true,7986,7828,14.331,16.636
glyph32:U+0043,glyph32,numeric-first,5129,5000,8908,8908,0.000000,5000,5000,0.000000,2898,2898,2308,2316,1,1,2098,2102,ClassCap,ClassCap,true,true,4610,8510,14.449,16.047
glyph32:U+0044,glyph32,numeric-first,2606,5000,4342,4342,0.000000,4928,4927,-0.000203,1881,1870,4765,4761,2,2,3041,3038,ClassCap,ClassCap,true,true,14802,7451,22.637,27.320
glyph32:U+0045,glyph32,numeric-first,247,5000,335,321,-0.041791,2309,2638,0.142486,274,312,11780,16615,4,5,2023,2252,ClassCap,ClassCap,true,true,23187,2370,37.397,62.876
glyph32:U+0046,glyph32,numeric-first,215,5000,285,272,-0.045614,2416,2278,-0.057119,259,258,17313,15085,5,5,2145,1954,ClassCap,ClassCap,true,true,20473,1945,64.673,56.081
glyph32:U+0047,glyph32,numeric-first,4563,5000,8485,8485,0.000000,5000,5000,0.000000,2558,2558,2674,2674,1,1,2442,2442,ClassCap,ClassCap,true,true,6377,7905,14.255,16.091
glyph32:U+0048,glyph32,numeric-first,247,5000,314,302,-0.038217,2267,2608,0.150419,267,303,11260,16195,4,5,1988,2239,ClassCap,ClassCap,true,true,24329,2381,36.092,65.021
glyph32:U+0049,glyph32,numeric-first,391,5000,626,588,-0.060703,2687,3635,0.352810,456,524,7729,13669,3,4,2221,3013,ClassCap,ClassCap,true,true,28314,3702,21.541,58.993
glyph32:U+004A,glyph32,numeric-first,2425,5000,4025,4025,0.000000,4911,4913,0.000407,1842,1823,4896,4892,2,2,3068,3066,ClassCap,ClassCap,true,true,13515,7418,22.360,26.843
glyph32:U+004B,glyph32,numeric-first,617,5000,1059,1059,0.000000,4242,4284,0.009901,920,954,10438,10010,3,3,3307,3234,ClassCap,ClassCap,true,true,18674,5458,29.865,35.050
glyph32:U+004C,glyph32,numeric-first,151,5000,185,174,-0.059459,2535,2833,0.117554,233,269,27817,32247,7,8,2289,2505,ClassCap,ClassCap,true,true,55487,2705,186.005,266.731
glyph32:U+004D,glyph32,numeric-first,2345,5000,4149,4149,0.000000,4898,4898,0.000000,1847,1818,5006,4986,2,2,3041,3038,ClassCap,ClassCap,true,true,19543,7149,22.027,28.714
glyph32:U+004E,glyph32,numeric-first,1399,5000,2421,2421,0.000000,4689,4665,-0.005118,1516,1401,5813,5805,2,2,3169,3149,ClassCap,ClassCap,true,true,13718,6426,18.628,24.301
glyph32:U+004F,glyph32,numeric-first,5945,5000,10175,10175,0.000000,5000,5000,0.000000,3212,3212,1978,1978,1,1,1788,1788,ClassCap,ClassCap,true,true,3455,9149,14.940,15.905
glyph32:U+0050,glyph32,numeric-first,2409,5000,4014,4014,0.000000,4908,4905,-0.000611,1876,1836,4864,4869,2,2,3030,3025,ClassCap,ClassCap,true,true,14689,7393,21.800,26.959
glyph32:U+0051,glyph32,numeric-first,6053,5000,10158,10158,0.000000,5000,5000,0.000000,3248,3248,1942,1942,1,1,1752,1752,ClassCap,ClassCap,true,true,3396,9123,15.067,15.854
glyph32:U+0052,glyph32,numeric-first,2710,5000,4555,4555,0.000000,4938,4939,0.000203,1896,1883,4711,4706,2,2,3040,3036,ClassCap,ClassCap,true,true,15213,7370,22.812,27.926
glyph32:U+0053,glyph32,numeric-first,7616,5000,13131,13131,0.000000,5000,5000,0.000000,3862,3862,1231,1231,1,1,1138,1138,ClassCap,ClassCap,true,true,2682,9219,15.797,16.410
glyph32:U+0054,glyph32,numeric-first,183,5000,227,216,-0.048458,2467,2678,0.085529,232,259,22273,26973,6,7,2222,2353,ClassCap,ClassCap,true,true,47899,2387,112.529,184.565
glyph32:U+0055,glyph32,numeric-first,2899,5000,4861,4861,0.000000,4956,4956,0.000000,1911,1898,4481,4481,2,2,3044,3042,ClassCap,ClassCap,true,true,14132,7361,23.257,27.856
glyph32:U+0056,glyph32,numeric-first,1573,5000,2607,2607,0.000000,4737,4711,-0.005489,1565,1465,5619,5620,2,2,3168,3152,ClassCap,ClassCap,true,true,13032,6728,18.790,23.998
glyph32:U+0057,glyph32,numeric-first,7232,5000,12755,12755,0.000000,5000,5000,0.000000,3792,3794,1321,1330,1,1,1204,1206,ClassCap,ClassCap,true,true,2621,9211,15.704,16.314
glyph32:U+0058,glyph32,numeric-first,343,5000,612,598,-0.022876,3831,3738,-0.024276,560,567,15046,13647,4,4,3241,3075,ClassCap,ClassCap,true,true,40057,3765,62.873,69.711
glyph32:U+0059,glyph32,numeric-first,263,5000,413,377,-0.087167,2902,2745,-0.054101,413,396,12402,10954,4,4,2469,2258,ClassCap,ClassCap,true,true,18188,2721,46.015,41.809
glyph32:U+005A,glyph32,numeric-first,255,5000,393,379,-0.035623,2602,2525,-0.029593,338,347,12340,10854,4,4,2250,2098,ClassCap,ClassCap,true,true,17317,2446,45.102,39.884
glyph32:U+005B,glyph32,numeric-first,183,5000,234,234,0.000000,1592,2552,0.603015,175,251,22796,20689,7,6,1412,2237,Quiesced,ClassCap,false,true,37015,2250,56.594,103.259
glyph32:U+005C,glyph32,numeric-first,127,5000,138,124,-0.101449,2643,3002,0.135830,253,266,21855,26533,6,7,2375,2663,ClassCap,ClassCap,true,true,57038,2829,136.656,239.757
glyph32:U+005D,glyph32,numeric-first,183,5000,244,244,0.000000,1588,2548,0.604534,177,253,22642,20565,7,6,1406,2231,Quiesced,ClassCap,false,true,37063,2254,56.517,103.269
glyph32:U+005E,glyph32,numeric-first,199,5000,299,299,0.000000,3541,2975,-0.159842,533,348,17676,16766,5,5,3001,2571,ClassCap,ClassCap,true,true,52924,2713,65.261,104.285
glyph32:U+005F,glyph32,numeric-first,119,5000,129,129,0.000000,2383,2268,-0.048258,247,217,14535,22729,5,7,2125,2000,ClassCap,ClassCap,true,true,36724,2234,72.106,170.340
glyph32:U+0060,glyph32,numeric-first,1722,5000,2784,2784,0.000000,4769,4761,-0.001678,1657,1605,5501,5505,2,2,3107,3104,ClassCap,ClassCap,true,true,12248,7220,19.608,24.191
glyph32:U+0061,glyph32,numeric-first,5743,5000,10050,10050,0.000000,5000,5000,0.000000,3224,3224,1982,1982,1,1,1776,1776,ClassCap,ClassCap,true,true,3751,9051,14.905,15.965
glyph32:U+0062,glyph32,numeric-first,5129,5000,8916,8916,0.000000,5000,5000,0.000000,2894,2894,2330,2330,1,1,2106,2106,ClassCap,ClassCap,true,true,4574,8492,14.462,15.886
glyph32:U+0063,glyph32,numeric-first,4671,5000,8111,8111,0.000000,5000,5000,0.000000,2593,2593,2623,2631,1,1,2403,2407,ClassCap,ClassCap,true,true,5259,8053,14.123,15.901
glyph32:U+0064,glyph32,numeric-first,5864,5000,10178,10178,0.000000,5000,5000,0.000000,3246,3246,1946,1946,1,1,1754,1754,ClassCap,ClassCap,true,true,3683,9085,14.975,15.838
glyph32:U+0065,glyph32,numeric-first,4872,5000,8442,8442,0.000000,5000,5000,0.000000,2712,2712,2506,2506,1,1,2288,2288,ClassCap,ClassCap,true,true,5030,8211,14.296,15.880
glyph32:U+0066,glyph32,numeric-first,2364,5000,3959,3959,0.000000,4898,4890,-0.001633,1862,1813,4962,4955,2,2,3034,3024,ClassCap,ClassCap,true,true,15431,7281,21.722,27.092
glyph32:U+0067,glyph32,numeric-first,7009,5000,12167,12167,0.000000,5000,5000,0.000000,3688,3688,1478,1478,1,1,1312,1312,ClassCap,ClassCap,true,true,2944,9174,15.773,16.468
glyph32:U+0068,glyph32,numeric-first,2931,5000,4915,4914,-0.000203,4952,4955,0.000606,1895,1886,4544,4536,2,2,3051,3049,ClassCap,ClassCap,true,true,15514,7280,23.316,28.166
glyph32:U+0069,glyph32,numeric-first,2123,5000,3510,3510,0.000000,4824,4808,-0.003317,1760,1706,5343,5342,2,2,3062,3049,ClassCap,ClassCap,true,true,15094,7216,20.599,26.003
glyph32:U+006A,glyph32,numeric-first,4293,5000,7639,7639,0.000000,4988,4988,0.000000,2328,2328,2912,2912,1,1,2660,2660,ClassCap,ClassCap,true,true,9862,7508,13.953,16.499
glyph32:U+006B,glyph32,numeric-first,1460,5000,2501,2501,0.000000,4690,4674,-0.003412,1474,1352,5796,5787,2,2,3212,3201,ClassCap,ClassCap,true,true,13284,6166,18.592,24.133
glyph32:U+006C,glyph32,numeric-first,323,5000,503,489,-0.027833,3263,3085,-0.054551,437,438,13910,12267,4,4,2809,2557,ClassCap,ClassCap,true,true,23228,3047,55.821,50.387
glyph32:U+006D,glyph32,numeric-first,5289,5000,9127,9127,0.000000,5000,5000,0.000000,2992,2992,2229,2229,1,1,2008,2008,ClassCap,ClassCap,true,true,4403,8640,14.518,15.858
