name,group,arm,node_count,stop,allocated,live,nodes,memo,bytes_proxy,applications,iterations,unions,extracted_cost,elapsed_ns
glyph32:U+004B,glyph32,allocated,617,ClassCap(Allocated),4578,925,4578,4827,783048,10063,3,3637,1047,53572583
glyph32:U+004B,glyph32,live,617,ClassCap(Live),7748,1458,7748,8242,1329328,17070,3,6256,1121,92821500
glyph32:U+004C,glyph32,allocated,151,ClassCap(Allocated),3360,421,3360,3561,575736,17319,5,2922,185,137325792
glyph32:U+004C,glyph32,live,151,ClassCap(Live),5680,641,5680,5934,968464,32765,6,5020,185,680688500
glyph32:U+004D,glyph32,allocated,2345,ClassCap(Allocated),4914,1703,4914,5235,843528,5331,2,3184,4133,27491792
glyph32:U+004D,glyph32,live,2345,ClassCap(Live),9209,2612,9209,9589,1568392,13382,2,6569,4121,40621042
glyph32:U+004E,glyph32,allocated,1399,ClassCap(Allocated),4653,1325,4653,4909,796040,6421,2,3299,2457,23980792
glyph32:U+004E,glyph32,live,1399,ClassCap(Live),7495,2010,7495,7771,1274616,11445,2,5456,2348,31700417
glyph32:U+004F,glyph32,allocated,5945,ClassCap(Allocated),5000,3006,5000,5077,844312,2421,1,1982,10769,17453625
glyph32:U+004F,glyph32,live,5945,ClassCap(Live),8206,3917,8206,8284,1382976,5650,1,4229,10539,25091750
glyph32:U+0050,glyph32,allocated,2409,ClassCap(Allocated),4880,1714,4880,5106,832496,5418,2,3117,3990,26643375
glyph32:U+0050,glyph32,live,2409,ClassCap(Live),8681,2453,8681,8941,1472968,13199,2,6179,3910,38222834
glyph32:U+0051,glyph32,allocated,6053,ClassCap(Allocated),5000,3029,5000,5059,843304,2388,1,1966,10749,16504084
glyph32:U+0051,glyph32,live,6053,ClassCap(Live),8196,3941,8196,8254,1380176,5609,1,4195,10532,24703750
glyph32:U+0052,glyph32,allocated,2710,ClassCap(Allocated),4509,2000,4509,4527,758520,3337,1,2464,4725,12748875
glyph32:U+0052,glyph32,live,2710,ClassCap(Live),9321,2632,9321,9608,1582000,14111,2,6636,4443,41965875
glyph32:U+0053,glyph32,allocated,7616,ClassCap(Allocated),5000,3414,5000,5080,844480,1682,1,1586,14066,16568333
glyph32:U+0053,glyph32,live,7616,ClassCap(Live),8316,4444,8316,8415,1402632,4989,1,3823,13956,26090375
glyph32:U+0054,glyph32,allocated,183,ClassCap(Allocated),3520,467,3520,3719,602504,18538,5,3037,227,153475000
glyph32:U+0054,glyph32,live,183,ClassCap(Live),5905,683,5905,6177,1007272,35115,6,5203,227,757094834
glyph32:U+0055,glyph32,allocated,2899,ClassCap(Allocated),4686,2079,4686,4700,788032,3440,1,2558,5170,13396708
glyph32:U+0055,glyph32,live,2899,ClassCap(Live),9723,2732,9723,9974,1647520,14671,2,6911,4701,42018125
glyph32:U+0056,glyph32,allocated,1573,ClassCap(Allocated),4614,1319,4614,4827,787080,6581,2,3262,2647,23339334
glyph32:U+0056,glyph32,live,1573,ClassCap(Live),6922,1920,6922,7171,1176840,10677,2,4969,2534,29428875
glyph32:U+0057,glyph32,allocated,7232,ClassCap(Allocated),5000,3271,5000,5109,846104,1842,1,1729,13499,16649333
glyph32:U+0057,glyph32,live,7232,ClassCap(Live),8424,4426,8424,8535,1421448,5158,1,3945,13367,26651083
glyph32:U+0058,glyph32,allocated,343,ClassCap(Allocated),3607,628,3607,3937,624456,9017,3,2969,652,60619333
glyph32:U+0058,glyph32,live,343,ClassCap(Live),5659,805,5659,6064,973392,22137,4,4818,612,374266000
glyph32:U+0059,glyph32,allocated,263,ClassCap(Allocated),2684,412,2684,2942,465360,7570,3,2246,437,36868292
glyph32:U+0059,glyph32,live,263,ClassCap(Live),4060,555,4060,4348,698208,16991,4,3478,413,161662042
glyph32:U+005A,glyph32,allocated,255,ClassCap(Allocated),3357,458,3357,3602,577696,14056,4,2879,393,102016000
glyph32:U+005A,glyph32,live,255,ClassCap(Live),5512,696,5512,5823,943432,28067,5,4791,383,393537750
glyph32:U+005B,glyph32,allocated,183,Quiesced,1519,175,1519,1677,264040,21494,7,1336,234,48425000
glyph32:U+005B,glyph32,live,183,Quiesced,1519,175,1519,1677,264040,21494,7,1336,234,48737667
glyph32:U+005C,glyph32,allocated,127,ClassCap(Allocated),3444,447,3443,3635,589236,18357,5,2972,166,210377375
glyph32:U+005C,glyph32,live,127,ClassCap(Live),6235,653,6234,6508,1062716,38385,6,5550,138,1137301166
glyph32:U+005D,glyph32,allocated,183,Quiesced,1517,177,1517,1675,263704,21364,7,1332,244,49011625
glyph32:U+005D,glyph32,live,183,Quiesced,1517,177,1517,1675,263704,21364,7,1332,244,49733958
glyph32:U+005E,glyph32,allocated,199,ClassCap(Allocated),2891,420,2891,3116,498288,12176,4,2457,319,87396167
glyph32:U+005E,glyph32,live,199,ClassCap(Live),5184,717,5184,5442,885360,23737,5,4453,299,312451375
glyph32:U+005F,glyph32,allocated,119,ClassCap(Allocated),2994,321,2994,3172,512960,23449,6,2664,129,312588583
glyph32:U+005F,glyph32,live,119,ClassCap(Live),4836,566,4836,5076,825888,38923,7,4261,129,733635959
glyph32:U+0060,glyph32,allocated,1722,ClassCap(Allocated),4689,1342,4689,4902,799680,6355,2,3316,2827,23097042
glyph32:U+0060,glyph32,live,1722,ClassCap(Live),7242,2016,7242,7488,1230432,11185,2,5195,2768,30516083
glyph32:U+0061,glyph32,allocated,5743,ClassCap(Allocated),5000,3007,5000,5059,843304,2411,1,1981,10612,16541083
glyph32:U+0061,glyph32,live,5743,ClassCap(Live),8140,3907,8140,8199,1370824,5560,1,4179,10414,24203750
glyph32:U+0062,glyph32,allocated,5129,ClassCap(Allocated),4995,2824,4995,5043,841848,2720,1,2111,9434,16347542
glyph32:U+0062,glyph32,live,5129,ClassCap(Live),7841,3524,7841,7890,1320032,5631,1,4257,9228,22192958
glyph32:U+0063,glyph32,allocated,4671,ClassCap(Allocated),4984,2700,4984,5027,839720,2923,1,2228,8419,15945167
glyph32:U+0063,glyph32,live,4671,ClassCap(Live),7298,3265,7298,7341,1228472,5288,1,3977,8409,21701875
glyph32:U+0064,glyph32,allocated,5864,ClassCap(Allocated),5000,3022,5000,5064,843584,2388,1,1971,10763,16615750
glyph32:U+0064,glyph32,live,5864,ClassCap(Live),8182,3940,8182,8246,1378160,5577,1,4187,10560,24758083
glyph32:U+0065,glyph32,allocated,4872,ClassCap(Allocated),4989,2751,4989,5034,840672,2865,1,2185,8766,16076708
glyph32:U+0065,glyph32,live,4872,ClassCap(Live),7585,3387,7585,7630,1276800,5455,1,4145,8756,21426708
glyph32:U+0066,glyph32,allocated,2364,ClassCap(Allocated),4880,1682,4880,5126,833616,5469,2,3153,3955,26706625
glyph32:U+0066,glyph32,live,2364,ClassCap(Live),8554,2399,8554,8828,1452416,13251,2,6110,3875,38469625
glyph32:U+0067,glyph32,allocated,7009,ClassCap(Allocated),5000,3208,5000,5073,844088,1951,1,1792,12799,16488458
glyph32:U+0067,glyph32,live,7009,ClassCap(Live),8366,4282,8366,8436,1409408,5329,1,4028,12607,26522333
glyph32:U+0068,glyph32,allocated,2931,ClassCap(Allocated),4717,2082,4717,4741,793800,3472,1,2586,5045,13717500
glyph32:U+0068,glyph32,live,2931,ClassCap(Live),9818,2744,9818,10114,1666000,14780,2,7015,4751,45488042
glyph32:U+0069,glyph32,allocated,2123,ClassCap(Allocated),4727,1455,4727,4988,808752,6347,2,3231,3510,25712375
glyph32:U+0069,glyph32,live,2123,ClassCap(Live),7925,2225,7925,8208,1347248,12301,2,5659,3434,34790709
glyph32:U+006A,glyph32,allocated,4293,ClassCap(Allocated),4971,2597,4971,5001,836808,3014,1,2317,7523,15345042
glyph32:U+006A,glyph32,live,4293,ClassCap(Live),6782,3013,6782,6813,1141112,4994,1,3712,7523,19985541
glyph32:U+006B,glyph32,allocated,1460,ClassCap(Allocated),4460,1306,4460,4687,761992,6789,2,3125,2517,23117709
glyph32:U+006B,glyph32,live,1460,ClassCap(Live),6279,1773,6279,6517,1068200,9796,2,4477,2404,27460084
glyph32:U+006C,glyph32,allocated,323,ClassCap(Allocated),3007,467,3007,3282,520576,8304,3,2517,522,42374416
glyph32:U+006C,glyph32,live,323,ClassCap(Live),4243,592,4243,4539,729400,18346,4,3628,503,156451708
glyph32:U+006D,glyph32,allocated,5289,ClassCap(Allocated),4998,2856,4998,5062,843248,2654,1,2088,9624,16477875
glyph32:U+006D,glyph32,live,5289,ClassCap(Live),8013,3671,8013,8077,1349768,5680,1,4287,9138,23173542
glyph32:U+006E,glyph32,allocated,2264,ClassCap(Allocated),4826,1631,4826,5051,823368,5722,2,3150,3759,26154333
glyph32:U+006E,glyph32,live,2264,ClassCap(Live),8378,2352,8378,8641,1422232,12898,2,5981,3680,36888584
glyph32:U+006F,glyph32,allocated,5716,ClassCap(Allocated),5000,2947,5000,5055,843080,2515,1,2018,10262,16252208
glyph32:U+006F,glyph32,live,5716,ClassCap(Live),8007,3745,8007,8061,1348200,5622,1,4202,10052,24233208
glyph32:U+0070,glyph32,allocated,5406,ClassCap(Allocated),4999,2901,4999,5057,843080,2589,1,2053,9922,16477333
glyph32:U+0070,glyph32,live,5406,ClassCap(Live),7992,3700,7992,8049,1345848,5630,1,4235,9722,23046042
glyph32:U+0071,glyph32,allocated,5046,ClassCap(Allocated),4992,2802,4992,5041,841400,2777,1,2134,9172,16182000
glyph32:U+0071,glyph32,live,5046,ClassCap(Live),7810,3472,7810,7859,1314824,5640,1,4282,8958,22565125
glyph32:U+0072,glyph32,allocated,2456,ClassCap(Allocated),4912,1804,4912,5158,838992,5113,2,3066,4180,27234292
glyph32:U+0072,glyph32,live,2456,ClassCap(Live),8977,2504,8977,9284,1525328,13808,2,6428,4090,40533042
glyph32:U+0073,glyph32,allocated,6929,ClassCap(Allocated),5000,3201,5000,5088,844928,1968,1,1799,12680,16795458
glyph32:U+0073,glyph32,live,6929,ClassCap(Live),8360,4256,8360,8441,1409016,5365,1,4047,12477,25586667
glyph32:U+0074,glyph32,allocated,2421,ClassCap(Allocated),4905,1796,4905,5142,837312,5091,2,3070,4109,25929708
glyph32:U+0074,glyph32,live,2421,ClassCap(Live),9094,2551,9094,9361,1542744,13875,2,6479,4021,39062959
glyph32:U+0075,glyph32,allocated,2493,ClassCap(Allocated),4898,1809,4898,5116,835072,5123,2,3047,4153,25837041
glyph32:U+0075,glyph32,live,2493,ClassCap(Live),8754,2477,8754,9008,1484896,13502,2,6218,4056,38557792
glyph32:U+0076,glyph32,allocated,1115,ClassCap(Allocated),4236,1182,4236,4416,721728,6760,2,3028,1760,20024208
glyph32:U+0076,glyph32,live,1115,ClassCap(Live),8688,1673,8688,9180,1487136,20494,3,6989,1676,90085292
glyph32:U+0077,glyph32,allocated,3663,ClassCap(Allocated),4937,2492,4937,4971,831320,3133,1,2394,6602,15204084
glyph32:U+0077,glyph32,live,3663,ClassCap(Live),6480,2834,6480,6517,1090712,4816,1,3595,6443,18518625
glyph32:U+0078,glyph32,allocated,343,ClassCap(Allocated),3590,620,3590,3918,621488,8967,3,2960,639,60816083
glyph32:U+0078,glyph32,live,343,ClassCap(Live),5695,805,5695,6101,979496,22114,4,4853,599,381918291
glyph32:U+0079,glyph32,allocated,3530,ClassCap(Allocated),4915,2436,4915,4942,827232,3229,1,2429,6403,15045209
glyph32:U+0079,glyph32,live,3530,ClassCap(Live),6172,2696,6172,6199,1038408,4610,1,3426,6393,17553875
glyph32:U+007A,glyph32,allocated,255,ClassCap(Allocated),3358,459,3358,3603,577864,14056,4,2879,393,102115042
glyph32:U+007A,glyph32,live,255,ClassCap(Live),5513,697,5513,5824,943600,28066,5,4791,383,394157583
glyph32:U+007B,glyph32,allocated,4598,ClassCap(Allocated),4984,2694,4984,5032,840000,2918,1,2235,8205,15794041
glyph32:U+007B,glyph32,live,4598,ClassCap(Live),7306,3259,7306,7354,1230096,5301,1,3992,8195,20762834
glyph32:U+007C,glyph32,allocated,119,Quiesced,1043,111,1043,1177,182728,15325,7,924,133,39182833
glyph32:U+007C,glyph32,live,119,Quiesced,1043,111,1043,1177,182728,15325,7,924,133,39023083
glyph32:U+007D,glyph32,allocated,4598,ClassCap(Allocated),4983,2688,4983,5024,839440,2918,1,2240,8215,16693417
glyph32:U+007D,glyph32,live,4598,ClassCap(Live),7220,3231,7220,7262,1215312,5239,1,3934,8205,20692667
glyph32:U+007E,glyph32,allocated,5093,ClassCap(Allocated),4996,2812,4996,5047,842184,2750,1,2127,9370,15775417
glyph32:U+007E,glyph32,live,5093,ClassCap(Live),7897,3527,7897,7949,1329608,5677,1,4313,9150,22858958
psychedelic,psychedelic,allocated,102,ClassCap(Allocated),4847,946,4847,4994,822528,7843,3,3890,766,23231875
psychedelic,psychedelic,live,102,ClassCap(Live),9885,2561,9885,10044,1669584,14937,3,7312,807,41167750
shader:cosine_palette,shader,allocated,40,ClassCap(Allocated),1767,474,1767,1801,298760,2614,3,1291,296,6368833
shader:cosine_palette,shader,live,40,ClassCap(Live),4545,1237,4545,4671,770616,7384,4,3300,292,20005042
shader:domain_warp_fbm,shader,allocated,84,ClassCap(Allocated),4577,1245,4577,4748,778512,6976,3,3326,444,19918042
shader:domain_warp_fbm,shader,live,84,ClassCap(Live),7885,1908,7885,8110,1337280,11236,3,5964,426,27122542
shader:gyroid_slice,shader,allocated,44,Quiesced,779,104,779,816,132944,8652,9,675,938,15161292
shader:gyroid_slice,shader,live,44,Quiesced,779,104,779,816,132944,8652,9,675,938,15183125
shader:julia_set,shader,allocated,122,ClassCap(Allocated),4533,819,4533,4783,775544,14866,5,3698,716,32180541
shader:julia_set,shader,live,122,ClassCap(Live),8127,1402,8127,8540,1388464,20564,5,6705,728,42860042
shader:kaleidoscope_fold,shader,allocated,46,Quiesced,131,57,131,131,22008,601,5,74,554,2110333
shader:kaleidoscope_fold,shader,live,46,Quiesced,131,57,131,131,22008,601,5,74,554,2114459
shader:mandelbrot_distance,shader,allocated,152,ClassCap(Allocated),3678,415,3678,3933,632184,15291,4,3252,576,30930125
shader:mandelbrot_distance,shader,live,152,ClassCap(Live),5718,299,5718,6206,987952,33236,5,5379,558,694333666
shader:metaballs,shader,allocated,62,ClassCap(Allocated),2584,286,2584,2882,450800,10090,4,2260,158,53405125
shader:metaballs,shader,live,62,ClassCap(Live),4575,590,4575,4916,787696,20425,5,3946,135,173515833
shader:plasma,shader,allocated,41,ClassCap(Allocated),1822,336,1822,1862,308336,3310,4,1486,363,9758875
shader:plasma,shader,live,41,ClassCap(Live),2752,514,2752,2800,465024,5324,4,2238,363,12117334
shader:smooth_min_scene,shader,allocated,43,ClassCap(Allocated),1219,160,1219,1380,213808,2722,3,1041,136,6205500
shader:smooth_min_scene,shader,live,43,ClassCap(Live),1591,170,1591,1764,276976,6504,4,1401,124,12460500
shader:smoothstep_vignette,shader,allocated,64,Quiesced,283,82,283,295,48216,1596,5,201,161,4092125
shader:smoothstep_vignette,shader,live,64,Quiesced,283,82,283,295,48216,1596,5,201,161,4065916
shader:star_sdf,shader,allocated,66,ClassCap(Allocated),3828,632,3828,4089,657720,7997,4,3178,169,18652417
shader:star_sdf,shader,live,66,ClassCap(Live),5145,822,5145,5438,880768,9641,4,4290,169,21142167
shader:torus_slice,shader,allocated,42,ClassCap(Allocated),1291,166,1291,1402,223104,4697,5,1115,141,9509875
shader:torus_slice,shader,live,42,ClassCap(Live),1988,205,1988,2147,342888,8529,6,1771,141,16050750
synth_d3_s0,synthetic,allocated,19,Quiesced,37,17,37,39,6328,99,3,20,163,440541
synth_d3_s0,synthetic,live,19,Quiesced,37,17,37,39,6328,99,3,20,163,398958
synth_d3_s1,synthetic,allocated,30,Quiesced,35,18,35,37,5992,63,3,16,361,402292
synth_d3_s1,synthetic,live,30,Quiesced,35,18,35,37,5992,63,3,16,361,400708
synth_d3_s2,synthetic,allocated,14,Quiesced,18,12,18,19,3080,19,2,6,318,148666
synth_d3_s2,synthetic,live,14,Quiesced,18,12,18,19,3080,19,2,6,318,142083
synth_d3_s3,synthetic,allocated,30,Quiesced,39,22,39,42,6720,48,2,17,325,307833
synth_d3_s3,synthetic,live,30,Quiesced,39,22,39,42,6720,48,2,17,325,298042
synth_d3_s4,synthetic,allocated,24,Quiesced,64,31,64,66,10864,194,4,33,188,919166
synth_d3_s4,synthetic,live,24,Quiesced,64,31,64,66,10864,194,4,33,188,878750
synth_d3_s5,synthetic,allocated,18,Quiesced,45,18,45,46,7616,124,3,27,40,473625
synth_d3_s5,synthetic,live,18,Quiesced,45,18,45,46,7616,124,3,27,40,455042
synth_d3_s6,synthetic,allocated,42,Quiesced,461,78,461,484,78736,4622,8,383,240,9172584
synth_d3_s6,synthetic,live,42,Quiesced,461,78,461,484,78736,4622,8,383,240,9091625
synth_d3_s7,synthetic,allocated,6,Quiesced,7,5,7,8,1232,6,2,2,219,71167
synth_d3_s7,synthetic,live,6,Quiesced,7,5,7,8,1232,6,2,2,219,65375
synth_d3_s8,synthetic,allocated,9,Quiesced,12,8,12,13,2072,11,2,4,98,102833
synth_d3_s8,synthetic,live,9,Quiesced,12,8,12,13,2072,11,2,4,98,95042
synth_d3_s9,synthetic,allocated,14,Quiesced,19,12,19,20,3248,20,2,7,33,153417
synth_d3_s9,synthetic,live,14,Quiesced,19,12,19,20,3248,20,2,7,33,147375
synth_d3_s10,synthetic,allocated,20,Quiesced,43,20,43,46,7392,130,4,23,90,631167
synth_d3_s10,synthetic,live,20,Quiesced,43,20,43,46,7392,130,4,23,90,595584
synth_d3_s11,synthetic,allocated,16,Quiesced,67,22,67,67,11256,346,5,45,232,972791
synth_d3_s11,synthetic,live,16,Quiesced,67,22,67,67,11256,346,5,45,232,959250
synth_d3_s12,synthetic,allocated,13,Quiesced,17,10,17,18,2912,21,2,7,149,145084
synth_d3_s12,synthetic,live,13,Quiesced,17,10,17,18,2912,21,2,7,149,138500
synth_d3_s13,synthetic,allocated,16,Quiesced,21,12,21,23,3640,44,3,9,280,247083
synth_d3_s13,synthetic,live,16,Quiesced,21,12,21,23,3640,44,3,9,280,238791
synth_d3_s14,synthetic,allocated,26,Quiesced,38,19,38,40,6496,119,4,19,235,600791
synth_d3_s14,synthetic,live,26,Quiesced,38,19,38,40,6496,119,4,19,235,599208
synth_d3_s15,synthetic,allocated,13,Quiesced,17,10,17,19,2968,20,2,7,208,137916
synth_d3_s15,synthetic,live,13,Quiesced,17,10,17,19,2968,20,2,7,208,128792
synth_d3_s16,synthetic,allocated,21,Quiesced,49,19,49,53,8456,139,3,30,153,467750
synth_d3_s16,synthetic,live,21,Quiesced,49,19,49,53,8456,139,3,30,153,534458
synth_d3_s17,synthetic,allocated,37,Quiesced,44,26,44,47,7560,51,2,18,400,365708
synth_d3_s17,synthetic,live,37,Quiesced,44,26,44,47,7560,51,2,18,400,331834
synth_d3_s18,synthetic,allocated,16,Quiesced,19,12,19,21,3304,20,2,7,343,158417
synth_d3_s18,synthetic,live,16,Quiesced,19,12,19,21,3304,20,2,7,343,152084
synth_d3_s19,synthetic,allocated,26,Quiesced,32,18,32,32,5376,61,3,14,614,373083
synth_d3_s19,synthetic,live,26,Quiesced,32,18,32,32,5376,61,3,14,614,364083
synth_d3_s20,synthetic,allocated,9,Quiesced,14,9,14,14,2352,11,2,5,176,117791
synth_d3_s20,synthetic,live,9,Quiesced,14,9,14,14,2352,11,2,5,176,111375
synth_d3_s21,synthetic,allocated,17,Quiesced,23,16,23,23,3864,21,2,7,302,191416
synth_d3_s21,synthetic,live,17,Quiesced,23,16,23,23,3864,21,2,7,302,184250
synth_d3_s22,synthetic,allocated,8,Quiesced,10,6,10,11,1736,11,2,4,81,83250
synth_d3_s22,synthetic,live,8,Quiesced,10,6,10,11,1736,11,2,4,81,78625
synth_d3_s23,synthetic,allocated,35,ClassCap(Allocated),1704,333,1704,1761,289464,2948,3,1368,132,7511416
synth_d3_s23,synthetic,live,35,ClassCap(Live),3734,466,3734,3899,636552,9093,4,3264,132,20241250
synth_d3_s24,synthetic,allocated,17,Quiesced,34,17,34,36,5824,95,4,17,126,479125
synth_d3_s24,synthetic,live,17,Quiesced,34,17,34,36,5824,95,4,17,126,452167
synth_d3_s25,synthetic,allocated,7,Quiesced,8,5,8,9,1400,8,2,3,237,77917
synth_d3_s25,synthetic,live,7,Quiesced,8,5,8,9,1400,8,2,3,237,70875
synth_d3_s26,synthetic,allocated,10,Quiesced,13,7,13,15,2296,17,2,6,83,106459
synth_d3_s26,synthetic,live,10,Quiesced,13,7,13,15,2296,17,2,6,83,100584
synth_d3_s27,synthetic,allocated,35,Quiesced,65,29,65,67,11032,175,3,36,455,698958
synth_d3_s27,synthetic,live,35,Quiesced,65,29,65,67,11032,175,3,36,455,684125
synth_d3_s28,synthetic,allocated,29,Quiesced,93,29,93,100,16016,423,4,64,280,1150542
synth_d3_s28,synthetic,live,29,Quiesced,93,29,93,100,16016,423,4,64,280,1139875
synth_d3_s29,synthetic,allocated,26,Quiesced,60,23,60,61,10136,202,4,36,360,781208
synth_d3_s29,synthetic,live,26,Quiesced,60,23,60,61,10136,202,4,36,360,791250
synth_d3_s30,synthetic,allocated,12,Quiesced,16,11,16,17,2744,14,2,5,104,139125
synth_d3_s30,synthetic,live,12,Quiesced,16,11,16,17,2744,14,2,5,104,131541
synth_d3_s31,synthetic,allocated,30,Quiesced,47,19,47,51,8120,263,7,28,122,1086250
synth_d3_s31,synthetic,live,30,Quiesced,47,19,47,51,8120,263,7,28,122,1067542
synth_d3_s32,synthetic,allocated,39,Quiesced,73,33,73,77,12488,250,4,40,324,1038417
synth_d3_s32,synthetic,live,39,Quiesced,73,33,73,77,12488,250,4,40,324,975208
synth_d3_s33,synthetic,allocated,21,Quiesced,88,27,88,89,14840,441,5,61,33,1237458
synth_d3_s33,synthetic,live,21,Quiesced,88,27,88,89,14840,441,5,61,33,1205167
synth_d3_s34,synthetic,allocated,9,Quiesced,12,8,12,13,2072,11,2,4,25,103083
synth_d3_s34,synthetic,live,9,Quiesced,12,8,12,13,2072,11,2,4,25,97667
synth_d3_s35,synthetic,allocated,35,Quiesced,47,26,47,48,7952,125,4,21,430,674208
synth_d3_s35,synthetic,live,35,Quiesced,47,26,47,48,7952,125,4,21,430,654458
synth_d3_s36,synthetic,allocated,28,Quiesced,37,20,37,42,6496,80,3,17,446,437833
synth_d3_s36,synthetic,live,28,Quiesced,37,20,37,42,6496,80,3,17,446,404875
synth_d3_s37,synthetic,allocated,12,Quiesced,14,9,14,15,2408,13,2,5,172,118708
synth_d3_s37,synthetic,live,12,Quiesced,14,9,14,15,2408,13,2,5,172,109250
synth_d3_s38,synthetic,allocated,14,Quiesced,17,10,17,18,2912,18,2,7,99,132917
synth_d3_s38,synthetic,live,14,Quiesced,17,10,17,18,2912,18,2,7,99,128833
synth_d3_s39,synthetic,allocated,15,Quiesced,23,13,23,24,3920,24,2,10,43,163584
synth_d3_s39,synthetic,live,15,Quiesced,23,13,23,24,3920,24,2,10,43,160667
synth_d5_s0,synthetic,allocated,22,Quiesced,34,21,34,35,5768,76,4,13,603,534625
synth_d5_s0,synthetic,live,22,Quiesced,34,21,34,35,5768,76,4,13,603,493417
synth_d5_s1,synthetic,allocated,58,Quiesced,705,105,705,738,120288,5822,7,600,441,11017125
synth_d5_s1,synthetic,live,58,Quiesced,705,105,705,738,120288,5822,7,600,441,11097292
synth_d5_s2,synthetic,allocated,50,Quiesced,96,42,96,101,16408,380,4,54,532,1355083
synth_d5_s2,synthetic,live,50,Quiesced,96,42,96,101,16408,380,4,54,532,1333750
synth_d5_s3,synthetic,allocated,84,Quiesced,1123,177,1123,1195,192696,11408,8,945,959,20843042
synth_d5_s3,synthetic,live,84,Quiesced,1123,177,1123,1195,192696,11408,8,945,959,20714333
synth_d5_s4,synthetic,allocated,63,Quiesced,314,74,314,331,53704,2100,6,240,388,5150083
synth_d5_s4,synthetic,live,63,Quiesced,314,74,314,331,53704,2100,6,240,388,5150125
synth_d5_s5,synthetic,allocated,6,Quiesced,7,6,7,7,1176,3,2,1,242,65959
synth_d5_s5,synthetic,live,6,Quiesced,7,6,7,7,1176,3,2,1,242,62208
synth_d5_s6,synthetic,allocated,55,Quiesced,85,40,85,88,14448,268,4,45,394,1199209
synth_d5_s6,synthetic,live,55,Quiesced,85,40,85,88,14448,268,4,45,394,1162416
synth_d5_s7,synthetic,allocated,51,Quiesced,356,74,356,371,60648,3431,8,282,906,7494750
synth_d5_s7,synthetic,live,51,Quiesced,356,74,356,371,60648,3431,8,282,906,7441708
synth_d5_s8,synthetic,allocated,71,Quiesced,293,81,293,303,49784,2415,7,212,652,5874458
synth_d5_s8,synthetic,live,71,Quiesced,293,81,293,303,49784,2415,7,212,652,5668292
synth_d5_s9,synthetic,allocated,52,Quiesced,62,32,62,68,10752,122,3,30,631,677666
synth_d5_s9,synthetic,live,52,Quiesced,62,32,62,68,10752,122,3,30,631,657833
synth_d5_s10,synthetic,allocated,40,Quiesced,170,46,170,173,28728,934,5,124,336,2447458
synth_d5_s10,synthetic,live,40,Quiesced,170,46,170,173,28728,934,5,124,336,2393667
synth_d5_s11,synthetic,allocated,81,ClassCap(Allocated),3656,363,3656,3862,625744,16867,6,3289,851,31970958
synth_d5_s11,synthetic,live,81,Quiesced,4257,338,4257,4523,730072,71711,12,3915,851,110369542
synth_d5_s12,synthetic,allocated,50,Quiesced,259,78,259,267,43960,1449,6,181,820,4338958
synth_d5_s12,synthetic,live,50,Quiesced,259,78,259,267,43960,1449,6,181,820,4218875
synth_d5_s13,synthetic,allocated,21,Quiesced,28,9,28,33,4984,94,3,19,133,306375
synth_d5_s13,synthetic,live,21,Quiesced,28,9,28,33,4984,94,3,19,133,289375
synth_d5_s14,synthetic,allocated,34,Quiesced,42,25,42,46,7280,49,2,17,442,338959
synth_d5_s14,synthetic,live,34,Quiesced,42,25,42,46,7280,49,2,17,442,333417
synth_d5_s15,synthetic,allocated,114,Quiesced,250,99,250,256,42336,1160,5,151,1740,3889208
synth_d5_s15,synthetic,live,114,Quiesced,250,99,250,256,42336,1160,5,151,1740,3850083
synth_d5_s16,synthetic,allocated,25,Quiesced,33,19,33,36,5712,37,2,14,391,262000
synth_d5_s16,synthetic,live,25,Quiesced,33,19,33,36,5712,37,2,14,391,249375
synth_d5_s17,synthetic,allocated,43,Quiesced,60,32,60,65,10360,160,4,28,443,876917
synth_d5_s17,synthetic,live,43,Quiesced,60,32,60,65,10360,160,4,28,443,842167
synth_d5_s18,synthetic,allocated,49,Quiesced,66,40,66,68,11200,71,2,26,386,505500
synth_d5_s18,synthetic,live,49,Quiesced,66,40,66,68,11200,71,2,26,386,481750
synth_d5_s19,synthetic,allocated,22,Quiesced,39,20,39,40,6608,92,3,19,211,429459
synth_d5_s19,synthetic,live,22,Quiesced,39,20,39,40,6608,92,3,19,211,419250
synth_d5_s20,synthetic,allocated,48,Quiesced,133,50,133,139,22680,598,5,83,394,1998291
synth_d5_s20,synthetic,live,48,Quiesced,133,50,133,139,22680,598,5,83,394,1976292
synth_d5_s21,synthetic,allocated,42,Quiesced,50,31,50,53,8568,51,2,19,679,398125
synth_d5_s21,synthetic,live,42,Quiesced,50,31,50,53,8568,51,2,19,679,372250
synth_d5_s22,synthetic,allocated,56,Quiesced,123,47,123,126,20832,573,5,75,915,1922958
synth_d5_s22,synthetic,live,56,Quiesced,123,47,123,126,20832,573,5,75,915,1861875
synth_d5_s23,synthetic,allocated,63,Quiesced,82,44,82,88,14112,169,3,38,759,917667
synth_d5_s23,synthetic,live,63,Quiesced,82,44,82,88,14112,169,3,38,759,899833
synth_d5_s24,synthetic,allocated,49,Quiesced,218,61,218,229,37240,1775,7,157,823,4149167
synth_d5_s24,synthetic,live,49,Quiesced,218,61,218,229,37240,1775,7,157,823,4001292
